Date,Drought Level Index,Precipitation_in,Temperature_C,Vegetation,Evapotranspiration,County
2001-07,2.47136,0.04,39.95545,0.3112,1.855225,Terry
2001-08,3.19815,1.15,38.1065,0.31445,4.5615,Terry
2001-09,2.970825,1.64,32.7912,0.30785,3.793725,Terry
2001-10,2.9808,0.04,29.64676667,0.2458,2.1601,Terry
2001-11,2.95415,1.49,25.64065,0.23662,4.1049,Terry
2001-12,2.888775,0.02,19.245575,0.22744,3.607925,Terry
2002-01,2.8882,0.78,22.64055,0.21826,3.600175,Terry
2002-02,2.048775,0.59,25.556125,0.20908,2.78515,Terry
2002-03,1.948125,3.84,32.9821,0.1999,2.84665,Terry
2002-04,0.2,1.34,36.46126667,0.23955,2.6573,Terry
2002-05,0,0.22,34.361475,0.25565,2.557925,Terry
2002-06,1,1.89,38.148025,0.28595,2.88755,Terry
2002-07,0.90958,2.79,32.9614,0.38825,5.80895,Terry
2002-08,0.8364,1.11,35.83235,0.3972,4.93975,Terry
2002-09,1,0.57,31.415975,0.3594,4.867625,Terry
2002-10,1,3.36,29.6986,0.3051,6.457533333,Terry
2002-11,0,0.69,22.9798,0.23285,3.64295,Terry
2002-12,0,1.79,18.970775,0.22975,4.605325,Terry
2003-01,0,0,16.8792,0.2332,4.423975,Terry
2003-02,0,0.27,21.58993333,0.23895,4.9562,Terry
2003-03,0.75,0.66,27.0945,0.23665,2.709225,Terry
2003-04,1,1.22,34.7004,0.24025,1.888966667,Terry
2003-05,2.25,1.54,33.99975,0.23315,2.241925,Terry
2003-06,1.121775,5.31,33.13975,0.28485,3.918,Terry
2003-07,0.87234,0.12,31.580825,0.327,3.63685,Terry
2003-08,2.796675,1.34,36.164375,0.35325,4.177675,Terry
2003-09,3,1.53,30.092275,0.34125,5.326675,Terry
2003-10,3.75,0.45,28.04496667,0.2978,3.686566667,Terry
2003-11,4,0.38,26.14235,0.2486,3.8607,Terry
2003-12,4,0,21.0338,0.2041,2.822675,Terry
2004-01,4.6776,1.19,17.61625,0.2022,4.9547,Terry
2004-02,4.7104,2.09,20.045425,0.19795,5.2395,Terry
2004-03,1.68944,1.69,29.82065,0.2163,4.271575,Terry
2004-04,0,2.97,26.70495,0.26635,4.309675,Terry
2004-05,0.25,0.4,29.30633333,0.2708,3.874333333,Terry
2004-06,1.3241,3.78,31.102625,0.31175,4.111675,Terry
2004-07,0.664125,3.72,32.797675,0.42775,6.81335,Terry
2004-08,0,3.38,35.543775,0.53075,10.935925,Terry
2004-09,0,6.51,35.315725,0.4919,10.0346,Terry
2004-10,0,2.57,30.3481,0.3775,5.736925,Terry
2004-11,0,5.76,24.00083333,0.2664,6.445433333,Terry
2004-12,0,0.59,23.296075,0.23105,5.0585,Terry
2005-01,0,1.63,22.1882,0.2295,6.124075,Terry
2005-02,0,1.42,25.1102,0.2377,6.545425,Terry
2005-03,0,0.41,27.126275,0.2525,4.044425,Terry
2005-04,0,0.22,35.13293333,0.28515,3.847266667,Terry
2005-05,0.4,5.11,34.487725,0.28665,6.25345,Terry
2005-06,0,0.22,34.066025,0.31225,4.778425,Terry
2005-07,0.25,2.54,37.079875,0.41075,5.97835,Terry
2005-08,0.30964,3.2,39.41825,0.53525,11.633075,Terry
2005-09,0,0.31,36.23495,0.4597,7.444775,Terry
2005-10,0,2.45,32.64813333,0.3726,5.4408,Terry
2005-11,0.2,0,28.121575,0.2769,2.333575,Terry
2005-12,1,0,21.58925,0.2379,3.14555,Terry
2006-01,1.1922,0,25.073425,0.22415,2.236475,Terry
2006-02,2.986,0.02,28.12465,0.22055,3.1293,Terry
2006-03,3,1.77,32.34885,0.22215,2.955125,Terry
2006-04,2.560925,0.77,40.48783333,0.2464,2.517333333,Terry
2006-05,0.47746,0.69,39.1503,0.24375,2.5152,Terry
2006-06,1.8928,0.61,39.4121,0.2598,1.74915,Terry
2006-07,2,1.61,35.01025,0.3121,3.027975,Terry
2006-08,1.926,2.26,39.00615,0.37925,6.98295,Terry
2006-09,0.233075,4.37,33.405925,0.3895,6.5559,Terry
2006-10,0,1.73,28.29646667,0.328,5.606633333,Terry
2006-11,0,0.11,27.032675,0.2668,4.174025,Terry
2006-12,0,1.62,21.039975,0.24285,4.493875,Terry
2007-01,0,1.24,15.847225,0.2264,7.009675,Terry
2007-02,0,0.24,23.365975,0.22755,4.03305,Terry
2007-03,0,4.18,27.401625,0.2505,5.299975,Terry
2007-04,0,1.27,30.8186,0.29035,5.033133333,Terry
2007-05,0,6.09,32.84825,0.31485,8.020575,Terry
2007-06,0,3.2,31.85475,0.34655,7.1163,Terry
2007-07,0,0.99,29.87585,0.41185,8.6881,Terry
2007-08,0,1.69,30.569275,0.46545,9.7681,Terry
2007-09,0,2.93,31.9923,0.4588,8.88385,Terry
2007-10,0,0,30.70813333,0.337,4.229,Terry
2007-11,0.4946,0.36,26.4816,0.27035,4.212525,Terry
2007-12,0.4946,1.03,22.39525,0.2351,3.8611,Terry
2008-01,0.2,0,19.210475,0.22135,4.00315,Terry
2008-02,1,0.21,27.304325,0.22005,2.76855,Terry
2008-03,1.5,0,31.25725,0.22955,2.661175,Terry
2008-04,2.33696,0.62,32.903225,0.23715,1.8278,Terry
2008-05,0.306425,3.1,34.61516667,0.2515,2.3298,Terry
2008-06,1.3733,2.7,35.56965,0.276,2.207925,Terry
2008-07,0.7523,2.29,34.611925,0.34615,4.9077,Terry
2008-08,0.3897,3.8,35.541175,0.45055,7.438075,Terry
2008-09,0.14784,4.04,35.406675,0.45555,9.08305,Terry
2008-10,0,2.4,32.17935,0.35125,5.919475,Terry
2008-11,0,0.06,29.04536667,0.2551,3.290566667,Terry
2008-12,0,0.04,23.66705,0.23575,4.15005,Terry
2009-01,1.2467,0.07,24.7369,0.23325,3.526025,Terry
2009-02,1.5,0.45,28.6827,0.22355,2.278775,Terry
2009-03,1.4,0.25,31.788,0.23415,3.05315,Terry
2009-04,1.322925,0.66,36.81156667,0.2367,2.490933333,Terry
2009-05,1.40625,0.98,38.4982,0.2321,3.26545,Terry
2009-06,1.18454,4.2,41.008475,0.291,4.116,Terry
2009-07,0,3.5,41.1665,0.39155,5.85325,Terry
2009-08,0,0.32,42.5246,0.414,6.1983,Terry
2009-09,0,0.71,34.3858,0.37215,6.52845,Terry
2009-10,0.723675,0.96,29.1501,0.2927,4.4841,Terry
2009-11,1.230925,0.05,24.04645,0.2367,3.50415,Terry
2009-12,1.40252,1.19,15.675825,0.22165,5.065225,Terry
2010-01,1,1.63,15.20875,0.212,5.1869,Terry
2010-02,0,2.37,19.59435,0.2005,6.26965,Terry
2010-03,0,1.65,29.30645,0.2204,3.66605,Terry
2010-04,0,2.84,29.03616667,0.25735,5.463866667,Terry
2010-05,0,0.68,34.16455,0.29545,4.820525,Terry
2010-06,0,2.81,31.35905,0.29965,5.609925,Terry
2010-07,0,9.94,30.25505,0.4159,11.76005,Terry
2010-08,0,0.78,36.197475,0.44075,7.62835,Terry
2010-09,0.004775,2.42,31.225225,0.41185,7.5806,Terry
2010-10,0.15625,3.1,32.92616667,0.3232,3.809966667,Terry
2010-11,0.49194,0.04,25.4817,0.2573,2.405175,Terry
2010-12,0.447025,0,21.388225,0.23315,3.649825,Terry
2011-01,1,0,13.897975,0.2346,3.677925,Terry
2011-02,1.0225,0.16,24.912875,0.226,3.010425,Terry
2011-03,1.53728,0.05,30.511125,0.22905,1.693275,Terry
2011-04,3.0379,0,33.60503333,0.23375,1.293866667,Terry
2011-05,4.50912,0.19,32.89955,0.22465,1.19565,Terry
2011-06,5,0.09,36.3065,0.2288,0.574825,Terry
2011-07,5,0.06,41.223225,0.2574,1.15585,Terry
2011-08,5,0.14,41.0921,0.26995,1.1656,Terry
2011-09,5,1.48,39.518425,0.2865,2.59415,Terry
2011-10,5,0.79,33.23283333,0.2612,2.8449,Terry
2011-11,5,0.05,29.345325,0.22875,2.898525,Terry
2011-12,4.750125,1.1,20.470975,0.20605,5.6255,Terry
2012-01,4.15056,0.15,22.574125,0.20675,2.998,Terry
2012-02,4.7508,0.57,21.9496,0.20945,4.00885,Terry
2012-03,5,0.71,30.17905,0.2238,2.5557,Terry
2012-04,4.5046,0.73,33.159125,0.2326,1.9077,Terry
2012-05,3.69576,1.91,32.91826667,0.2301,3.325666667,Terry
2012-06,3.00015,1.72,37.6441,0.2475,2.11695,Terry
2012-07,3.6598,1.55,37.460725,0.3194,3.318425,Terry
2012-08,3.763375,1.57,39.845875,0.3531,3.754725,Terry
2012-09,3.9581,2.09,36.670575,0.3403,5.086475,Terry
2012-10,3.8712,0.07,32.57275,0.2589,3.059475,Terry
2012-11,3.880225,0.04,28.7719,0.2328,2.974666667,Terry
2012-12,4,0.57,23.5892,0.22695,3.5621,Terry
2013-01,3.49018,0.92,20.09605,0.21505,4.63685,Terry
2013-02,3.20245,0.7,25.2118,0.22265,2.8365,Terry
2013-03,3.371875,0,32.117625,0.23805,2.567025,Terry
2013-04,3.70914,0,31.72153333,0.23355,1.9644,Terry
2013-05,4.555275,0.64,34.255,0.2187,2.141025,Terry
2013-06,4.681975,2.31,37.70635,0.2409,2.533175,Terry
2013-07,4.56308,2.79,38.68465,0.3136,5.33525,Terry
2013-08,3.9564,1.32,38.82035,0.3656,5.21695,Terry
2013-09,3.6297,0.69,31.536375,0.32985,5.3214,Terry
2013-10,3.17428,1.47,30.892,0.2876,3.450733333,Terry
2013-11,3.2893,0.41,25.28145,0.24795,4.10605,Terry
2013-12,3.18144,1,18.4221,0.22235,4.8821,Terry
2014-01,3.323625,0,21.41105,0.2148,3.53845,Terry
2014-02,3.3236,0.18,21.65045,0.2223,4.544425,Terry
2014-03,3.368225,0.31,27.106125,0.22345,1.861,Terry
2014-04,3.6681,0.48,35.09586667,0.22535,1.907533333,Terry
2014-05,4.0785,2.53,33.71995,0.21655,2.24345,Terry
2014-06,2.968025,3.83,33.9988,0.30125,3.58255,Terry
2014-07,2.65218,1.79,37.09605,0.341,4.47545,Terry
2014-08,3.437325,0.44,37.881475,0.36345,4.6142,Terry
2014-09,3.16292,6.85,32.55985,0.40425,10.389475,Terry
2014-10,1.995,0.15,32.3371,0.3929,5.776466667,Terry
2014-11,1.1377,1.52,23.169125,0.30485,4.907425,Terry
2014-12,1,0.47,18.651375,0.25355,5.55025,Terry
2015-01,1,1.5,18.06296667,0.23765,6.54575,Terry
2015-02,0.9606,0.64,23.64805,0.2316,6.733125,Terry
2015-03,0.9606,0.47,26.202575,0.2448,4.370425,Terry
2015-04,0.24015,2.64,29.3776,0.2999,4.3782,Terry
2015-05,0,6.78,30.677175,0.3185,7.455375,Terry
2015-06,0,2.9,31.374325,0.3485,6.70225,Terry
2015-07,0,2.36,33.5556,0.4363,7.240975,Terry
2015-08,0,1.57,36.810875,0.44795,7.07685,Terry
2015-09,0.21014,1.11,34.548875,0.3955,6.35215,Terry
2015-10,0.05585,5.48,32.00346667,0.3542,5.942466667,Terry
2015-11,0,0.9,24.9513,0.2822,4.572825,Terry
2015-12,0,1.87,21.16185,0.2432,4.3739,Terry
2016-01,0,0.31,19.77455,0.2374,4.951475,Terry
2016-02,0,0.23,28.21666667,0.2339,2.8383,Terry
2016-03,0.20012,0.18,28.14425,0.2476,2.751725,Terry
2016-04,0.0081,1.63,32.727975,0.28465,4.142425,Terry
2016-05,0,2.08,32.0748,0.2711,6.1847,Terry
2016-06,0,2.5,32.212475,0.29955,4.627825,Terry
2016-07,0.479575,0.76,36.6665,0.33495,3.0731,Terry
2016-08,1.52688,4.32,36.666775,0.39165,7.278225,Terry
2016-09,0.25275,3.05,34.70225,0.44945,7.649075,Terry
2016-10,0,0.39,32.65715,0.3773,6.0657,Terry
2016-11,0,1.74,28.44103333,0.2784,3.902166667,Terry
2016-12,0,0.44,22.1707,0.2542,4.5816,Terry
2017-01,0,1.85,24.98675,0.2285,4.303675,Terry
2017-02,0,0.53,27.102,0.23365,3.30095,Terry
2017-03,0.47315,0.13,29.00005,0.2545,3.3621,Terry
2017-04,0.2858,2.4,31.6068,0.2717,4.222333333,Terry
2017-05,0.2,0.6,33.415025,0.26465,3.1285,Terry
2017-06,0.621075,2.66,32.51175,0.27685,3.18005,Terry
2017-07,0.023425,2.6,37.458875,0.36905,5.023025,Terry
2017-08,0,2.99,37.3717,0.43225,8.634575,Terry
2017-09,0.214475,2.4,34.588175,0.38085,7.8208,Terry
2017-10,0.15314,0.49,32.6732,0.3453,4.158133333,Terry
2017-11,0.8135,0.07,29.566275,0.2641,3.240875,Terry
2017-12,1.3387,0.05,20.4413,0.2477,3.7381,Terry
2018-01,2.4981,0,18.3076,0.22185,3.1433,Terry
2018-02,3.637975,0.04,23.1613,0.22185,3.84205,Terry
2018-03,3.659925,1.06,29.527,0.22455,1.9269,Terry
2018-04,2.6997,0,33.93413333,0.2255,2.164,Terry
2018-05,2.93916,1.27,37.77595,0.2306,1.719125,Terry
2018-06,2.687225,1.58,34.8037,0.25285,2.219975,Terry
2018-07,2.9245,0.98,35.1859,0.28865,2.73545,Terry
2018-08,2.90005,2.44,38.2744,0.3694,5.073925,Terry
2018-09,2.526175,3.33,31.4985,0.40365,8.37635,Terry
2018-10,0.76208,6.76,28.3484,0.353,7.420433333,Terry
2018-11,0,0.17,21.62145,0.27085,4.197025,Terry
2018-12,0,1.42,19.09595,0.2366,5.324475,Terry
2019-01,0,0,19.70515,0.2328,4.690075,Terry
2019-02,1.0088,0,19.829625,0.23675,4.437925,Terry
2019-03,1.10255,1.14,26.581975,0.26095,4.697275,Terry
2019-04,0,1.53,30.68063333,0.30045,5.189333333,Terry
2019-05,0.13125,2.02,30.973425,0.293,5.74805,Terry
2019-06,0,2.08,32.183175,0.28765,4.548125,Terry
2019-07,0.34174,1.46,35.9003,0.3476,4.093875,Terry
2019-08,1.65165,1.03,39.103575,0.38105,4.463375,Terry
2019-09,1.668075,3.65,35.867825,0.4201,7.3601,Terry
2019-10,0.18566,1.01,31.41276667,0.3094,4.223966667,Terry
2019-11,0.00045,2.18,23.865225,0.25165,5.09285,Terry
2019-12,0,0.3,22.570075,0.23685,4.041425,Terry
2020-01,0,0.42,20.892175,0.23155,4.3152,Terry
2020-02,0,0.61,24.253875,0.2421,5.809725,Terry
2020-03,0,2.29,32.5715,0.2684,4.964175,Terry
2020-04,0,0.01,35.2658,0.28195,3.476575,Terry
2020-05,0.688925,0.6,33.89933333,0.2528,3.300466667,Terry
2020-06,2.6451,1.01,31.367275,0.24615,2.24285,Terry
2020-07,3.086775,1.33,35.126925,0.2751,2.0073,Terry
2020-08,3.220425,0.67,36.961675,0.2989,2.523425,Terry
2020-09,4.07536,0.77,32.697525,0.2784,4.26315,Terry
2020-10,4.70535,0.63,32.7902,0.2422,3.064525,Terry
2020-11,4.7105,0.02,27.7691,0.2263,3.369866667,Terry
2020-12,4.8522,0.02,22.5534,0.2207,3.191475,Terry
2021-01,4.21305,0.88,20.73225,0.21185,4.410575,Terry
2021-02,4,0.1,19.81795,0.2196,2.515033333,Terry
2021-03,3.99932,0.48,31.575525,0.2286,2.517925,Terry
2021-04,4.09895,0.56,37.60986667,0.2308,3.243866667,Terry
2021-05,3.556125,3.68,30.3126,0.2504,5.184,Terry
2021-06,0.97598,4.22,31.28605,0.30415,5.3821,Terry
2021-07,0,2.94,31.94086667,0.41715,7.839075,Terry
2021-08,0,2.19,34.7924,0.47465,9.611175,Terry
2021-09,0.056125,0.43,34.31055,0.4046,6.997025,Terry
2021-10,0.696375,1.02,29.99543333,0.3383,3.679966667,Terry
2021-11,1.49608,0.11,26.49955,0.2734,3.1113,Terry
2021-12,2.055325,0,24.643975,0.23465,2.194175,Terry
